Valence,Year,Acousticness,Artists,Danceability,Duration,Energy,Explicit,Instrumentalness,Key,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,Duration_minutes
0.337,2017,0.47600000000000003,Sabrina Claudio,0.387,245158,0.419,No explicit content,0.00179,4,0.122,-8.802999999999997,Minor,Unravel Me,61,0.183,79.211,04:05
0.645,2017,0.0157,"BTS, Desiigner, Steve Aoki",0.613,238726,0.8420000000000001,No explicit content,0.0,10,0.23,-4.332,Minor,MIC Drop (feat. Desiigner) [Steve Aoki Remix],63,0.21899999999999997,169.917,03:58
0.47200000000000003,2017,0.00207,Hollywood Undead,0.6859999999999999,187654,0.862,Explicit content,1.12e-05,7,0.14800000000000002,-3.426,Major,Whatever It Takes,63,0.034,87.48,03:07
0.589,2017,0.128,"YFN Lucci, PnB Rock",0.758,197171,0.6459999999999999,Explicit content,0.0,7,0.0778,-4.7010000000000005,Major,Everyday We Lit (feat. PnB Rock),64,0.11199999999999999,155.955,03:17
0.251,2017,0.385,"Terror Reid, Getter",0.792,192000,0.754,Explicit content,0.000863,10,0.165,-7.347,Major,Dead to Me,61,0.10800000000000001,120.0,03:12
0.7709999999999999,2017,0.156,Tay-K,0.7120000000000001,126344,0.726,Explicit content,0.0,8,0.292,-7.987,Major,Murder She Wrote,61,0.273,146.766,02:06
0.634,2017,0.0715,Chris Young,0.584,178253,0.621,No explicit content,1.68e-06,1,0.389,-5.702999999999999,Major,Losing Sleep,63,0.0443,92.00299999999999,02:58
0.18,2017,0.991,Aaron Lansing,0.397,158066,0.0315,No explicit content,0.9259999999999999,7,0.0925,-22.308000000000003,Minor,Naive Spin,63,0.0392,72.833,02:38
0.37799999999999995,2017,0.0034700000000000004,Neck Deep,0.593,218055,0.958,No explicit content,1.3000000000000001e-05,7,0.10099999999999999,-4.697,Major,In Bloom,63,0.048,110.979,03:38
0.29,2017,0.0919,"NAV, Metro Boomin, Playboi Carti, Offset",0.68,265373,0.5489999999999999,Explicit content,7.140000000000001e-05,5,0.5479999999999999,-8.277000000000001,Minor,Minute,61,0.244,162.874,04:25
0.614,2017,0.28,Tay-K,0.777,112000,0.7070000000000001,Explicit content,0.0,9,0.0749,-4.85,Minor,M.... She Wrote,64,0.28600000000000003,159.662,01:52
0.345,2017,0.0504,Lil Baby,0.758,218200,0.5589999999999999,Explicit content,0.0,8,0.172,-10.325999999999999,Minor,To The Top,61,0.163,112.93799999999999,03:38
0.43,2017,0.5720000000000001,Khalid,0.78,204547,0.371,Explicit content,0.0,9,0.247,-6.705,Major,Let's Go,61,0.0559,108.00299999999999,03:24
0.366,2017,0.00217,Remo Drive,0.396,234535,0.718,No explicit content,0.0007700000000000001,0,0.332,-6.794,Minor,Yer Killin' Me,60,0.0814,165.27200000000005,03:54
0.374,2017,0.122,Taylor Swift,0.574,227907,0.61,No explicit content,1.1e-06,2,0.13,-7.282999999999999,Major,So It Goes...,63,0.0732,74.957,03:47
0.13699999999999998,2017,0.9940000000000001,Thomas Loof,0.354,248651,0.0284,No explicit content,0.958,5,0.129,-25.715999999999998,Major,How Far I'll Go,61,0.0438,139.832,04:08
0.32799999999999996,2017,0.39799999999999996,Henry Jamison,0.579,233289,0.5589999999999999,No explicit content,0.000206,1,0.0817,-7.337999999999999,Major,Real Peach,61,0.0325,151.985,03:53
0.599,2017,0.00639,Aminé,0.816,169707,0.63,Explicit content,0.0304,1,0.17300000000000001,-5.729,Minor,REDMERCEDES,61,0.183,101.99700000000001,02:49
0.292,2017,0.172,"Mike WiLL Made-It, Kendrick Lamar, Gucci Mane, Rae Sremmurd",0.741,240926,0.562,Explicit content,0.0,4,0.0751,-5.474,Minor,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",60,0.165,180.06799999999996,04:00
0.38,2017,0.475,"Tyler Childers, OurVinyl",0.535,268000,0.41,No explicit content,0.0,0,0.0876,-8.646,Major,White House Road (OurVinyl Sessions),61,0.0364,81.82600000000002,04:28
0.391,2017,0.56,Bruno Major,0.68,186713,0.34,No explicit content,0.0021,6,0.0705,-6.985,Major,Fair-Weather Friend,62,0.115,131.35299999999998,03:06
0.331,2017,0.17800000000000002,Michael Jackson,0.735,280947,0.8009999999999999,No explicit content,0.000408,3,0.324,-4.525,Major,Dirty Diana - 2012 Remaster,64,0.0437,131.425,04:40
0.523,2017,0.0116,"Ty Dolla ign, YG",0.77,163133,0.426,Explicit content,0.0,5,0.273,-5.7170000000000005,Minor,Ex (feat. YG),59,0.0473,102.056,02:43
0.495,2017,0.0141,Dylan Schneider,0.536,162400,0.7609999999999999,No explicit content,0.0,7,0.133,-5.532,Major,How Does It Sound,60,0.0287,82.007,02:42
0.5820000000000001,2017,0.207,"NAV, Lil Uzi Vert",0.795,228080,0.728,Explicit content,0.0,9,0.237,-4.712,Minor,Wanted You (feat. Lil Uzi Vert),61,0.0544,146.97899999999996,03:48
0.555,2017,0.000778,the peggies,0.391,263067,0.986,No explicit content,0.00717,4,0.304,-1.51,Major,君のせい,62,0.0807,174.024,04:23
0.7509999999999999,2017,0.105,Kim Petras,0.7659999999999999,250616,0.7390000000000001,No explicit content,0.0,6,0.084,-3.011,Minor,I Don't Want It At All,61,0.0835,110.01799999999999,04:10
0.607,2017,0.478,"Pete Rock, InI",0.8009999999999999,276373,0.757,Explicit content,1.32e-05,7,0.163,-8.01,Major,Grown Man Sport,64,0.316,88.025,04:36
0.0527,2017,0.9259999999999999,Daniel Caesar,0.198,185523,0.162,No explicit content,0.00896,1,0.135,-15.815,Major,Loose,61,0.0343,70.453,03:05
0.594,2017,0.0351,AViVA,0.5489999999999999,228904,0.6559999999999999,No explicit content,1.19e-06,3,0.129,-6.515,Major,GRRRLS,62,0.0438,180.043,03:48
0.7829999999999999,2017,0.0434,Mother Mother,0.58,193720,0.9259999999999999,No explicit content,0.00447,1,0.0868,-4.88,Minor,Back In School,61,0.0659,160.037,03:13
0.8690000000000001,2017,0.5820000000000001,Virlan Garcia,0.581,200704,0.52,No explicit content,0.0,3,0.0843,-4.655,Major,Mi Vida Eres Tú,61,0.0305,151.793,03:20
0.4270000000000001,2017,0.0343,"Flume, Tove Lo, ILLENIUM",0.48200000000000004,267200,0.769,Explicit content,0.00498,6,0.0953,-4.473,Major,Say It - Illenium Remix,60,0.0549,149.69,04:27
0.978,2017,0.73,El Fantasma,0.9309999999999999,198814,0.513,No explicit content,0.00179,0,0.079,-5.292000000000002,Major,El Nano - Versión Estudio,63,0.0657,112.46600000000001,03:18
0.23800000000000002,2017,0.94,Sufjan Stevens,0.365,248965,0.273,No explicit content,0.431,4,0.109,-16.526,Minor,Mystery of Love,62,0.038,132.285,04:08
0.58,2017,0.0643,"Granger Smith, Earl Dibbles Jr",0.7120000000000001,214280,0.899,No explicit content,5.36e-06,4,0.11699999999999999,-5.078,Minor,Don't Tread on Me (feat. Earl Dibbles Jr.),60,0.0648,123.98700000000001,03:34
0.528,2017,0.0451,"Jordan Maxwell, Shiloh",0.8690000000000001,100310,0.493,No explicit content,0.0155,0,0.0894,-7.555,Minor,Is It Too Much to Ask For (feat. Shiloh),61,0.0443,105.537,01:40
0.00315,2017,0.13699999999999998,Chill Bees,0.207,188598,0.9990000000000001,No explicit content,0.998,3,0.85,-15.08,Minor,Light Rain,62,0.049,89.189,03:08
0.513,2017,0.7070000000000001,LAKEY INSPIRED,0.8079999999999999,207336,0.40299999999999997,No explicit content,0.929,0,0.193,-13.878,Minor,Better Days,62,0.04,131.952,03:27
0.945,2017,0.295,Old Dominion,0.6509999999999999,176893,0.782,No explicit content,0.0,8,0.107,-4.295,Major,No Such Thing as a Broken Heart,64,0.0718,171.987,02:56
0.418,2017,0.3720000000000001,Sylvan Esso,0.696,210613,0.544,No explicit content,0.004379999999999999,8,0.10400000000000001,-6.419,Major,Die Young,61,0.0335,101.97399999999999,03:30
0.182,2017,0.263,"G-Eazy, Charlie Puth",0.5579999999999999,203960,0.7659999999999999,Explicit content,0.0,6,0.32,-5.952999999999999,Minor,Sober,61,0.231,96.281,03:23
0.752,2017,0.8640000000000001,"Steven Universe, Deedee Magno Hall, Estelle, Michaela Dietz, Shelby Rabara, Zach Callison",0.747,112199,0.34,No explicit content,0.0,2,0.10300000000000001,-11.05,Minor,"Peace and Love on the Planet Earth (feat. Zach Callison, Estelle, Deedee Magno Hall, Michaela Dietz & Shelby Rabara)",61,0.451,91.928,01:52
0.425,2017,0.655,atlas,0.785,157038,0.563,Explicit content,0.00916,6,0.10800000000000001,-7.805,Major,you're my world,60,0.10300000000000001,86.025,02:37
0.21899999999999997,2017,0.607,Crumb,0.494,191904,0.406,No explicit content,0.53,11,0.122,-10.725,Minor,Plants,61,0.0416,81.067,03:11
0.37,2017,0.838,Xuitcasecity,0.41700000000000004,192333,0.498,Explicit content,0.0,9,0.0748,-6.077000000000001,Major,Need Somebody (Acoustic),62,0.0845,179.801,03:12
0.402,2017,0.257,"YFN Lucci, Bigga Rankin",0.445,254757,0.7040000000000001,Explicit content,0.0,7,0.19,-3.659,Minor,Documentary (feat. Bigga Rankin),60,0.34600000000000003,199.863,04:14
0.685,2017,0.54,Hers,0.625,187572,0.645,No explicit content,0.0776,9,0.34700000000000003,-5.959,Major,Marcel,61,0.0278,106.99600000000001,03:07
0.575,2017,0.0848,"Dove Cameron, Sofia Carson, Cameron Boyce, Booboo Stewart, China Anne McClain, Mitchell Hope, Thomas Doherty, Dylan Playfair",0.478,252218,0.851,No explicit content,0.0,6,0.48,-5.936,Minor,It's Goin' Down,64,0.377,155.856,04:12
0.23,2017,0.0735,uicideBoy,0.8440000000000001,156081,0.5329999999999999,Explicit content,3.46e-06,1,0.0953,-9.612,Major,For the Last Time,61,0.552,140.078,02:36
0.465,2017,0.0355,"uicideBoy, Germ",0.755,137195,0.7879999999999999,Explicit content,0.0,0,0.311,-4.572,Major,Slip On A Banana Clip,61,0.21600000000000005,140.055,02:17
0.484,2017,0.20600000000000002,Christian French,0.55,234192,0.58,No explicit content,1.02e-06,4,0.11900000000000001,-7.687,Minor,love ride,63,0.0784,82.27,03:54
0.25,2017,0.317,YoungBoy Never Broke Again,0.6970000000000001,187089,0.493,Explicit content,0.0,5,0.10800000000000001,-7.989,Minor,You the One,61,0.23399999999999999,145.904,03:07
0.243,2017,0.0663,RaeLynn,0.588,224107,0.722,No explicit content,0.0,6,0.0721,-4.667,Major,Lonely Call,64,0.0289,145.931,03:44
0.133,2017,0.0787,Lil Durk,0.79,264862,0.56,Explicit content,0.0,1,0.344,-7.0429999999999975,Major,India,60,0.341,145.012,04:24
0.425,2017,0.309,"XXXTENTACION, Ski Mask The Slump God",0.8,187654,0.491,Explicit content,0.0,10,0.332,-8.293,Minor,Bowser,61,0.0468,135.00799999999998,03:07
0.5770000000000001,2017,0.040999999999999995,"Ookay, Flux Pavilion",0.55,271749,0.858,No explicit content,0.19899999999999998,6,0.0562,-2.58,Major,Thief - Flux Pavilion Remix,60,0.0357,145.16899999999995,04:31
0.18100000000000002,2017,0.0959,lilbootycall,0.7,148606,0.377,No explicit content,0.0,9,0.133,-15.07,Major,Sailor Moon,60,0.342,130.003,02:28
0.0373,2017,0.161,Russ,0.6809999999999999,222453,0.469,No explicit content,0.40299999999999997,2,0.10800000000000001,-10.802999999999999,Minor,Cherry Hill,63,0.0366,130.02200000000002,03:42
0.0535,2017,0.0964,"NF, Ruelle",0.62,217107,0.835,No explicit content,1.23e-05,5,0.26899999999999996,-6.6339999999999995,Minor,10 Feet Down,64,0.0984,96.09,03:37
0.924,2017,0.00428,The Glorious Sons,0.568,195173,0.961,Explicit content,0.0,9,0.138,-2.182,Major,S.O.S. (Sawed Off Shotgun),60,0.065,148.126,03:15
0.396,2017,0.0266,Kehlani,0.66,235693,0.698,Explicit content,0.0,5,0.29600000000000004,-6.266,Minor,Distraction,61,0.0467,120.959,03:55
0.35700000000000004,2017,0.9229999999999999,Gabrielle Aplin,0.6409999999999999,221419,0.264,No explicit content,0.0,6,0.0983,-6.97,Major,Waking up Slow - Piano Version,63,0.0364,101.18,03:41
0.46299999999999997,2017,0.268,Kane Brown,0.633,216240,0.6829999999999999,No explicit content,7.78e-06,3,0.113,-6.3260000000000005,Minor,What's Mine Is Yours,61,0.0301,129.97,03:36
0.792,2017,0.198,BROCKHAMPTON,0.687,261000,0.672,Explicit content,0.0,0,0.175,-5.975,Minor,GUMMY,61,0.0573,80.035,04:21
0.633,2017,0.132,"Colt Ford, Taylor Ray Holbrook",0.631,179693,0.805,No explicit content,0.0,11,0.16699999999999998,-5.37,Minor,Reload,60,0.127,160.079,02:59
0.452,2017,0.106,"Linkin Park, Pusha T, Stormzy",0.6970000000000001,211413,0.84,No explicit content,0.0,9,0.748,-4.602,Minor,Good Goodbye (feat. Pusha T and Stormzy),64,0.054000000000000006,128.034,03:31
0.635,2017,0.040999999999999995,Murphy Elmore,0.48200000000000004,194482,0.7659999999999999,No explicit content,0.0,6,0.247,-5.251,Major,Whoever Broke Your Heart,63,0.0401,155.915,03:14
0.581,2017,0.634,"Kap G, Lil Uzi Vert, Gunna",0.846,223921,0.6509999999999999,Explicit content,0.0,7,0.125,-5.481,Minor,Marvelous Day (feat. Lil Uzi Vert & Gunna),60,0.128,140.048,03:43
0.13699999999999998,2017,0.977,Caleb Hyles,0.5429999999999999,246455,0.124,No explicit content,8.87e-05,3,0.11699999999999999,-15.651,Major,Love Like You,61,0.0506,95.412,04:06
0.0638,2017,0.49,gnash,0.515,121429,0.195,No explicit content,0.0,9,0.0818,-13.635,Minor,lonely again,61,0.11199999999999999,169.544,02:01
0.579,2017,0.996,Steve Dawson,0.5710000000000001,115193,0.0322,No explicit content,0.973,11,0.107,-27.475,Major,Brother John,63,0.0656,95.346,01:55
0.804,2017,0.0998,Milky Chance,0.743,255160,0.659,No explicit content,0.00028,10,0.0622,-6.755,Major,Cocoon,60,0.0343,114.03299999999999,04:15
0.276,2017,0.322,"Wifisfuneral, Ugly God",0.86,214680,0.305,Explicit content,0.0,11,0.0641,-15.617,Minor,Wya? (feat. Ugly God) - Remix,59,0.387,84.99600000000002,03:34
0.0572,2017,0.149,Rain Storm Sample Library,0.191,174319,0.867,No explicit content,0.993,1,0.581,-15.731,Major,Sleep and Chill Rain,64,0.08900000000000001,92.545,02:54
0.33799999999999997,2017,0.695,Phora,0.532,180016,0.537,No explicit content,0.0,11,0.129,-10.869000000000002,Major,Faithful,60,0.386,117.266,03:00
0.682,2017,0.005229999999999999,Pond,0.335,224973,0.825,No explicit content,0.0042899999999999995,8,0.226,-5.598,Major,Paint Me Silver,59,0.0506,177.15599999999995,03:44
0.37,2017,0.0188,"Zeds Dead, Dragonette, DNMO",0.601,182400,0.591,No explicit content,0.0766,5,0.126,-7.407,Minor,Neck And Neck - DNMO Remix,60,0.0337,150.04399999999995,03:02
0.204,2017,0.396,Wifisfuneral,0.787,124232,0.435,Explicit content,0.0,11,0.0713,-12.083,Minor,Wya?,62,0.649,169.99,02:04
0.0703,2017,0.19899999999999998,Jelly Roll,0.6940000000000001,207269,0.679,Explicit content,0.0,2,0.111,-6.9110000000000005,Major,Wheels Fall Off,59,0.11800000000000001,103.98,03:27
0.16,2017,0.027999999999999997,"SLANDER, Eric Leva",0.569,268612,0.727,No explicit content,0.0,7,0.9490000000000001,-6.415,Major,Superhuman,59,0.0437,127.90799999999999,04:28
0.493,2017,0.449,"Bad Bunny, Daddy Yankee, Anuel AA, Cosculluela",0.848,331440,0.574,Explicit content,0.0,7,0.073,-3.195,Major,Tu No Metes Cabra - Remix,63,0.271,91.964,05:31
0.0626,2017,0.0223,Oliver Francis,0.631,185491,0.675,No explicit content,0.136,3,0.358,-9.83,Major,Aahhyeahh,61,0.0634,144.985,03:05
0.33899999999999997,2017,0.0371,"MadeinTYO, Big Sean",0.831,242307,0.47,Explicit content,0.0,1,0.14400000000000002,-7.48,Minor,Skateboard P (feat. Big Sean),61,0.425,75.47399999999998,04:02
0.531,2017,0.815,"Shallou, Wales",0.601,242860,0.499,No explicit content,0.7120000000000001,6,0.109,-11.130999999999998,Major,Begin (feat. Wales),61,0.0343,96.98100000000001,04:02
0.429,2017,0.00436,"Dove Cameron, Sofia Carson, Cameron Boyce, Booboo Stewart, Mitchell Hope, Jeff Lewis",0.526,212352,0.8340000000000001,No explicit content,0.0,6,0.0636,-6.2589999999999995,Minor,You and Me,62,0.115,169.762,03:32
0.81,2017,0.00476,SOB X RBE,0.7759999999999999,148376,0.6779999999999999,Explicit content,0.0,2,0.363,-4.505,Major,Calvin Cambridge,61,0.376,181.872,02:28
0.588,2017,0.028999999999999998,"VGR, Jenny",0.619,241452,0.858,No explicit content,0.0,8,0.16399999999999998,-2.312,Major,"Jump Up, Super Star!",59,0.223,104.75299999999999,04:01
0.23800000000000002,2017,0.94,Sufjan Stevens,0.365,248965,0.273,No explicit content,0.431,4,0.109,-16.526,Minor,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),62,0.038,132.285,04:08
0.581,2017,0.0034,Hippo Campus,0.602,198107,0.915,No explicit content,0.0,9,0.0967,-3.62,Major,baseball,61,0.0541,111.512,03:18
0.43799999999999994,2017,0.0156,Taylor Swift,0.5670000000000001,207133,0.789,No explicit content,0.0,5,0.382,-5.9860000000000015,Major,This Is Why We Can't Have Nice Things,64,0.115,163.96,03:27
0.0703,2017,0.0961,Anna Blue,0.552,220000,0.581,No explicit content,6.31e-06,9,0.0978,-6.521,Major,Silent Scream,61,0.0315,81.98700000000002,03:40
0.316,2017,0.128,bülow,0.743,192293,0.523,No explicit content,0.000124,7,0.135,-10.288,Major,Not A Love Song,61,0.0867,92.006,03:12
0.201,2017,0.0152,Machine Gun Kelly,0.664,200116,0.597,Explicit content,0.00218,0,0.0915,-8.835,Major,Habits,61,0.0437,143.99,03:20
0.345,2017,0.0569,uicideBoy,0.792,167027,0.862,Explicit content,9.72e-06,6,0.18100000000000002,-6.4239999999999995,Minor,Now I'm Up To My Neck With Offers,61,0.428,137.887,02:47
0.6659999999999999,2017,0.0073799999999999985,Darius Rucker,0.547,197053,0.804,No explicit content,0.0,6,0.0308,-5.268,Major,For The First Time,61,0.0361,142.016,03:17
0.35700000000000004,2017,0.39899999999999997,Grace VanderWaal,0.737,174107,0.7340000000000001,No explicit content,0.0,7,0.32299999999999995,-4.71,Major,Moonlight,62,0.156,91.999,02:54
0.0732,2017,0.943,Rook1e,0.532,96005,0.13699999999999998,No explicit content,0.8240000000000001,3,0.0852,-19.672,Major,I Fell in Love with You One Night in September,64,0.0648,89.346,01:36
0.512,2017,0.39,Chris Brown,0.6509999999999999,201422,0.601,Explicit content,0.0,10,0.0882,-5.0969999999999995,Minor,Grass Ain't Greener,62,0.0497,133.954,03:21
1e-05,2017,0.135,The Sound Designers,0.0659,112303,0.83,No explicit content,0.019,1,0.22399999999999998,-16.107,Major,Calming Sea Sound,61,0.0591,77.408,01:52
0.57,2017,0.000127,Royal Blood,0.501,236427,0.8240000000000001,No explicit content,0.00031099999999999997,0,0.0922,-7.25,Major,Lights Out,63,0.0413,89.97200000000002,03:56
0.0394,2017,1.01e-06,Rain Sounds XLE Library,0.17,141430,0.847,No explicit content,0.9990000000000001,8,0.48200000000000004,-16.912,Major,Rain Sound: Pouring,61,0.0679,116.661,02:21
0.402,2017,0.777,Khalid,0.71,207960,0.405,No explicit content,0.00016299999999999998,9,0.111,-10.864,Minor,Cold Blooded,61,0.0519,103.04,03:27
0.499,2017,0.48,Aretha Franklin,0.59,216773,0.355,No explicit content,0.0,9,0.0585,-14.050999999999998,Major,I Say a Little Prayer,64,0.0352,133.03,03:36
0.153,2017,0.539,Sik World,0.802,222979,0.5660000000000001,Explicit content,4.09e-06,11,0.134,-9.816,Minor,Reflection,61,0.145,140.099,03:42
0.483,2017,0.696,Summer Salt,0.691,194418,0.546,No explicit content,0.415,5,0.302,-7.33,Major,Candy Wrappers,61,0.0263,95.04700000000001,03:14
0.6940000000000001,2017,0.125,"GoldLink, Gucci Mane, Brent Faiyaz, Shy Glizzy",0.752,240375,0.705,Explicit content,0.0,1,0.0919,-4.893,Minor,"Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)",61,0.138,129.966,04:00
0.7240000000000001,2017,0.00556,Silverstein,0.47600000000000003,188886,0.9640000000000001,No explicit content,0.0,8,0.268,-4.683,Major,The Afterglow,61,0.127,167.112,03:08
0.726,2017,0.00705,Sir Sly,0.743,231897,0.733,No explicit content,0.0075299999999999985,2,0.0565,-5.5760000000000005,Major,High,61,0.0352,122.975,03:51
0.5579999999999999,2017,0.184,gianni & kyle,0.688,180808,0.551,Explicit content,0.0,0,0.159,-6.2989999999999995,Minor,pop a pill,61,0.22899999999999998,162.118,03:00
0.37799999999999995,2017,0.135,Gus Dapperton,0.615,198117,0.475,No explicit content,4.1e-06,8,0.235,-7.351,Minor,I'm Just Snacking,61,0.028999999999999998,127.98200000000001,03:18
0.391,2017,0.009729999999999999,Playboi Carti,0.885,199191,0.607,Explicit content,0.0,1,0.325,-7.642,Minor,NO. 9,61,0.385,137.887,03:19
0.35,2017,0.00187,Nothing More,0.461,245196,0.892,Explicit content,1.34e-06,6,0.0942,-4.8069999999999995,Minor,Go To War,61,0.0901,137.35,04:05
0.731,2017,0.743,Jack Stauber,0.7,175678,0.44799999999999995,No explicit content,0.46299999999999997,4,0.179,-13.015999999999998,Major,Dog Nightmare,61,0.111,153.99200000000005,02:55
0.541,2017,0.00912,BTS,0.667,238193,0.889,No explicit content,0.0,6,0.0816,-4.851,Major,MIC Drop,64,0.0918,169.959,03:58
0.364,2017,0.594,Elliott Trent,0.691,240091,0.381,Explicit content,0.0,2,0.109,-13.269,Minor,The First Time,61,0.235,109.91799999999999,04:00
0.205,2017,0.0445,"KAROL G, Bad Bunny, Quavo",0.6709999999999999,251907,0.631,No explicit content,1.9399999999999997e-05,0,0.10099999999999999,-7.059,Minor,Ahora Me Llama - Remix,62,0.0421,134.986,04:11
0.648,2017,0.39,Danielle Bradbery,0.7,212280,0.706,No explicit content,0.0,3,0.366,-5.479,Major,Sway,60,0.0265,97.02799999999999,03:32
1e-05,2017,0.14,Sample Rain Library,0.146,218050,0.00279,No explicit content,0.9940000000000001,2,0.885,-19.075,Minor,Dark Rain Sound,63,0.0676,106.126,03:38
0.415,2017,0.0865,"ODESZA, Naomi Wild",0.629,215131,0.852,No explicit content,0.0215,1,0.263,-5.093999999999999,Major,Higher Ground (feat. Naomi Wild),59,0.0521,104.99700000000001,03:35
0.557,2017,0.478,Montana of 300,0.4970000000000001,255867,0.794,Explicit content,0.0,0,0.08,-5.287000000000001,Major,Wifin' You,59,0.0994,80.675,04:15
0.204,2017,0.9590000000000001,Khalid,0.47200000000000003,170680,0.265,No explicit content,0.000499,6,0.1,-10.059,Minor,Angels,64,0.0356,111.55799999999999,02:50
0.215,2017,0.0031,"XXXTENTACION, Ski Mask The Slump God",0.914,162214,0.515,Explicit content,0.0,1,0.105,-9.934,Major,4Peat,60,0.35600000000000004,150.016,02:42
0.113,2017,0.11800000000000001,"Tyler, The Creator, Rex Orange County",0.7340000000000001,194080,0.6709999999999999,Explicit content,0.00317,1,0.35200000000000004,-7.107,Major,Foreword (feat. Rex Orange County),63,0.0315,94.025,03:14
0.601,2017,0.126,"Yo Gotti, Diplo, Party Favor, Nicki Minaj",0.878,172987,0.9329999999999999,Explicit content,0.0,1,0.531,-3.093,Minor,Rake It Up - Diplo & Party Favor Remix,63,0.27699999999999997,154.006,02:52
0.0394,2017,0.418,"Big Wild, Hundred Waters",0.5660000000000001,227556,0.447,No explicit content,0.00443,1,0.114,-8.302999999999999,Major,Show Me,59,0.0372,101.171,03:47
0.966,2017,0.0217,Call Me Karizma,0.7140000000000001,193125,0.8270000000000001,Explicit content,0.0,0,0.35700000000000004,-5.92,Major,Art Hoe,63,0.0542,128.02200000000002,03:13
0.11900000000000001,2017,0.14400000000000002,PARTYNEXTDOOR,0.424,272340,0.419,Explicit content,0.0,1,0.174,-8.503,Major,Freak in You,62,0.054000000000000006,86.5,04:32
0.753,2017,0.7859999999999999,Tauren Wells,0.5760000000000001,198140,0.303,No explicit content,0.0,1,0.0993,-10.359000000000002,Major,Known,64,0.0489,77.872,03:18
0.237,2017,0.617,NIKI,0.7340000000000001,230000,0.271,Explicit content,5.27e-06,7,0.10099999999999999,-11.932,Major,Chilly,63,0.382,103.241,03:50
0.937,2017,0.151,John Mayer,0.7609999999999999,249120,0.598,No explicit content,0.00259,9,0.0314,-5.837999999999999,Minor,Helpless,60,0.0268,103.978,04:09
0.846,2017,0.391,A Boogie Wit da Hoodie,0.831,214854,0.8140000000000001,Explicit content,0.0,5,0.109,-5.18,Major,Say A',61,0.474,161.041,03:34
0.609,2017,0.884,slenderbodies,0.8540000000000001,228062,0.631,No explicit content,0.00999,11,0.20199999999999999,-8.197000000000001,Minor,anemone,63,0.0452,119.986,03:48
0.14800000000000002,2017,0.381,"Tyler, The Creator, Estelle",0.423,223947,0.456,Explicit content,0.016,2,0.12,-8.45,Minor,Garden Shed (feat. Estelle),62,0.0579,112.984,03:43
0.48200000000000004,2017,0.77,Phoebe Bridgers,0.509,305001,0.41700000000000004,No explicit content,0.0946,10,0.0887,-9.632,Major,Scott Street,63,0.0295,134.95600000000002,05:05
0.275,2017,0.8759999999999999,Matt Maeson,0.752,223467,0.276,No explicit content,0.0,5,0.10300000000000001,-8.901,Major,Cringe - Stripped,60,0.0463,126.135,03:43
0.0488,2017,0.354,"21 Savage, Offset, Metro Boomin",0.799,160320,0.381,Explicit content,3.12e-06,1,0.135,-7.147,Major,Disrespectful,59,0.46399999999999997,158.02100000000004,02:40
0.508,2017,0.731,"Jakob Ogawa, Clairo",0.5870000000000001,147093,0.565,No explicit content,0.341,7,0.16899999999999998,-9.249,Major,You Might Be Sleeping,62,0.0265,92.604,02:27
0.266,2017,0.893,Norah Jones,0.475,192421,0.068,No explicit content,0.00216,0,0.105,-20.032,Major,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,65,0.0319,95.165,03:12
0.418,2017,0.245,Jessie Reyez,0.544,187240,0.45899999999999996,Explicit content,0.0,1,0.0627,-7.684,Minor,Shutter Island,59,0.245,172.12,03:07
0.221,2017,0.0394,Frostydasnowmann,0.79,173675,0.4320000000000001,Explicit content,0.0,1,0.111,-14.735999999999999,Major,Ya Digg,64,0.306,99.99600000000001,02:53
0.434,2017,0.386,Brett Young,0.607,226200,0.536,No explicit content,0.0,10,0.102,-7.306,Major,In Case You Didn't Know,61,0.0305,147.986,03:46
0.0396,2017,0.66,"Billie Eilish, Jerry Folk",0.447,200898,0.21600000000000005,No explicit content,0.011000000000000001,11,0.139,-12.815,Minor,Six Feet Under - Jerry Folk Remix,64,0.0508,134.868,03:20
0.929,2017,0.35,HoodRich Pablo Juan,0.861,186096,0.627,Explicit content,0.0,4,0.11199999999999999,-6.438,Major,We Don't Luv Em,62,0.342,139.989,03:06
0.166,2017,0.222,Ben Platt,0.371,301013,0.457,No explicit content,0.0,5,0.0882,-7.673999999999999,Major,For Forever,62,0.0407,96.26899999999999,05:01
0.33299999999999996,2017,0.523,"AAP Mob, AAP Rocky, Playboi Carti, Quavo, Lil Uzi Vert, Frank Ocean",0.848,255413,0.6629999999999999,Explicit content,0.0,8,0.10800000000000001,-5.606,Minor,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",63,0.245,133.993,04:15
0.46799999999999997,2017,0.0427,AJR,0.486,237787,0.733,No explicit content,0.0,7,0.162,-3.511,Major,Netflix Trip,60,0.0409,94.948,03:57
0.155,2017,0.038,"North Point Worship, Seth Condrey",0.28,293331,0.737,No explicit content,0.0,11,0.124,-3.938,Major,Death Was Arrested,61,0.0414,155.884,04:53
